Id,sessions_in_previous_30d,total_previous_sessions,sessions_visited_news,sessions_visited_video,sessions_visited_retail,sessions_visited_ticketing
5aa164e5-380c-4ce8-85ea-e03b4c8b4712,0,5,0,4,0,0
5b01b175-081b-4d82-8312-d047ba61c723,1,1,0,0,0,0
5b2fd85f-5f83-41e6-b18c-dffb973cbbed,0,7,0,1,0,3
5bca122f-c82b-4c5d-b1de-32e52142b93f,2,28,1,3,4,0
5bf6a633-a093-4ddb-be40-c4d24572d321,0,3,0,0,0,0
5cd2664b-60a0-484e-a5d1-26beb10eaa48,0,3,0,0,0,0
5d38d088-d60f-4e83-954b-c769b6013a9b,8,8,0,1,0,4
5d57ac4a-be14-418d-820a-a62479f7b825,0,4,0,0,0,0
5d73955b-6b3c-4d0f-b8c5-4a1bb1bb234e,12,163,9,21,3,124
5d7fbcd6-80a7-4627-959a-f14c8fb7a207,8,133,1,1,19,5
5e203a02-a555-473f-a557-917b7d52b968,0,5,1,0,2,1
5ec60bd2-0bb1-428c-bbf9-9f1c4c24f6c6,0,6,2,1,0,1
5eea7e39-202f-48fd-b11e-550ebb730ef8,0,1,0,1,0,0
5f17267b-df8d-4c91-b34a-4dda9b845173,0,2,0,0,1,0
5fdbfc2f-da08-4e42-a602-1584a967a82c,3,65,1,0,4,59
6027a946-bbc9-48f4-a3a6-1a5cf31b7bcd,0,2,0,2,0,0
60f00c3f-6f56-467d-b969-d26a362d94b4,5,12,0,0,0,3
6152a9e7-8a4d-4566-a191-2ecf7a001127,1,33,3,2,13,4
6166417f-b9d5-4204-933e-20313954fc25,0,1,0,0,0,0
61af61e2-e7f5-43b9-a4e0-d11a95cff634,0,5,0,0,1,0
61d9b1bc-8c64-4e4b-8a91-a2a60994bf6d,0,1,0,0,0,0
62f0dbe6-668c-4920-b175-045ef60cebe6,0,8,3,0,1,1
630eafc7-29a2-4a3f-9652-be344c524118,0,99,90,19,0,0
63c2afeb-908d-4f74-b16c-3e30b010f633,0,14,0,5,0,0
63ea437c-7505-41a6-8db5-511421bccbbf,0,28,1,3,7,15
6490b271-2d11-403b-9d3c-95f01e5b6ccd,0,17,0,2,0,6
649d3a40-dd70-4f7d-b8d0-90cdca26a91d,7,10,0,0,0,5
64d48de9-a1ce-4489-b5ab-e9cb47770d51,8,60,1,1,3,52
650151c2-5d7a-49e4-80a3-8ec212f4d684,1,58,2,2,5,49
6510908b-682b-4d0c-a5bf-773df85f439e,0,8,0,0,0,7
651aea3e-2d47-4593-852e-d01553d810cf,7,45,5,23,2,17
6527de77-771f-41cf-b03c-b2069f3f068e,1,4,1,0,0,1
6665b975-c7e7-483d-8ba5-7ac59645ad02,23,147,25,4,0,117
66b5df63-e870-48f9-9e99-9432624517f8,2,2,0,0,0,1
67216674-0bef-478b-afc9-f3b589f2609e,0,4,0,4,0,0
6724e981-f966-4b7c-899a-61b0c5e62d0b,25,334,80,17,107,106
672f7e49-5f2f-456f-963b-0069fa5bdc05,0,36,1,5,9,19
677eadef-0434-4bce-9dab-ca8be5e63093,0,1,0,0,0,0
67ad80f0-0daf-4c6a-bff7-1f8e3d27caf6,0,9,0,5,0,0
67bcc138-f03b-4e51-8676-565b9c26dc80,6,18,1,15,0,2
680b499c-4200-44d4-9d5b-2579c842bfae,0,15,0,0,0,12
6814f66a-8e24-482a-8da8-fad4c61db2a4,0,25,1,2,4,14
68221a5c-9da6-4586-a012-7950bfe8f65d,10,23,5,19,4,1
68744015-cfdd-482c-b2dc-022f395eb4b2,0,4,0,4,0,0
68b1ae5e-d136-4399-8a89-537f2b0e0d75,3,64,2,0,14,37
69367180-997b-42e0-abc4-a33443724b0a,1,47,5,3,2,32
6962b1a7-9b2c-4fe3-8d5e-5a31fc961152,0,6,0,0,0,0
69c77190-ec34-4442-9fd6-53f6f267ddc5,0,1,0,0,0,0
6a18caff-33cc-4c0b-af4c-e3a6328935e9,0,44,0,1,0,32
6a7280f7-e63b-4136-b4d2-6e378fec7d76,0,5,0,0,2,2
6ab388d6-3b77-42dc-888f-cf3a9b2babcb,4,4,0,2,0,0
6aded3c7-60ad-4e35-ac8f-7d27f173497c,7,7,1,7,0,0
6b2ee836-7fec-46c6-a59b-b77b3d57cc39,0,1,0,0,0,1
6b4aa534-2913-4997-9916-14961b6d403c,6,23,0,4,2,6
6b7c1eb6-cc00-4824-9b99-f8dfa9a08fe5,0,7,2,4,0,0
6b8dd2cc-87d6-4a55-85e4-edf51bbdc111,1,251,178,122,2,5
6b918996-8a0e-4e1c-8a92-425ce107053b,1,37,7,16,2,3
6b996a42-2369-4dbe-aa2a-6b0eadfd703f,4,40,0,1,22,1
6b9bc644-a6ec-49ab-a51c-d5015626048b,0,21,0,0,12,7
6ba25891-6667-4d76-950c-95412426b64c,0,1,0,0,0,0
6c7522b1-8ed8-4ac7-b238-c9cdcf9b5f99,0,5,0,0,0,4
6c85cee2-2548-4be8-85c1-c7afafef250a,3,3,0,3,0,0
6ce862b2-943d-4827-bfa4-14d2a94e1bd1,3,6,0,0,1,1
6d2bf5d8-c043-46f6-8f28-876927383888,0,10,0,9,0,0
6d5e4163-32c5-474d-af46-c2435c0fdefa,0,103,2,46,0,4
6d5ea782-ca9b-466c-9940-6dc1f602c69a,4,41,3,3,12,14
6e735941-37c2-4779-b25b-c1ae70a37153,5,310,9,0,8,291
6e9ab4f1-cbae-4c7f-9ea8-46e2216f8cd4,4,48,0,0,28,4
6ea86529-8572-48c2-afef-101a6ad9dac8,0,1,0,0,0,0
6ec0e7b2-c43f-4aa0-99a3-2835e63842de,0,2,0,0,0,0
6edcf500-2915-4e0d-aa2f-f800591adc5a,0,2,0,0,1,0
6ee22fa7-d946-4c46-b4eb-6fc921f1163d,1,1,0,0,0,0
6ee6f253-dc30-44db-8f35-84b4a4494917,0,2,0,2,0,0
6f4ae764-f403-49a4-97fd-27d7f4e8c7d8,0,5,0,1,0,0
6f69de66-6d57-466d-881f-2a591abdb8f6,0,22,4,16,0,2
6f8481f7-a524-469b-9dd6-8f52931713f8,0,5,0,0,0,0
6f88b5e9-0b90-4a0b-9c91-8adc92f81c5b,1,48,23,23,3,3
6fce998b-04d2-4580-ac21-0caa853f5009,0,9,0,2,6,0
6fe81966-3455-475f-bd19-82ed09bf26b1,20,95,3,6,0,60
70743c6d-421a-4bbc-850a-a994015ca536,3,50,1,40,1,2
708c2a72-53c8-46fb-9a5a-01c555cfc5a3,0,11,0,0,0,8
70ad843e-deea-4eb7-86a7-86fafa5b3b68,1,6,0,1,2,2
70aeb73e-5e75-443f-b7a7-31b4877705a2,0,1,0,0,0,0
71008fa3-80d1-4768-8856-47701b80f042,0,2,1,0,1,0
7167c104-e15d-4396-b914-1d2c6b603577,3,3,0,0,0,0
71a3e7e7-cea4-4290-95ad-932aa9f86c8a,0,8,0,0,0,0
71a6b2b9-7711-4169-8518-6cbd8ebf89ba,2,15,0,13,0,0
72182eb1-b3fc-4fd7-a475-72d5674d15f4,0,1,0,1,0,0
726910d1-a091-466f-a1a6-f57977f9e33a,0,27,0,1,0,24
73102078-9ffd-439d-ad81-18a945458b97,0,3,0,1,0,0
7429cb2a-7f52-4a46-85ba-7b2981a284c0,1,3,0,0,0,2
7551db40-ac61-49b9-86d0-8865925f5372,0,3,0,0,0,0
756b714f-59ae-4e44-a1e3-77b7a2aab5c6,0,1,0,0,0,1
756c9fe0-87b3-4dba-88eb-eef2e55ae7f9,3,3,0,2,0,0
7573c7cb-fd2d-4c93-b5ee-30f4c0a29746,2,4,1,2,1,1
75d20753-d30a-42fb-8fc2-91bbd76e7ccc,0,13,0,0,7,0
7600a390-7bdb-4a7d-b5d7-d52cbbad4114,0,36,4,1,2,25
76482a59-7cb2-453f-9f35-b868edd64174,12,168,23,20,16,59
76676318-ed3a-49b4-b1ce-5c94dd27dd3a,0,6,0,3,0,0
767f481d-bbd9-4fe6-9162-368297c506f8,13,323,56,35,23,183
7693dbed-e845-401b-a5c4-a728137e658b,9,530,212,34,23,140
76d6f8ec-b29e-467e-9c77-782d824385be,1,18,0,0,0,16
76f515a0-b042-4732-87bb-a31ce297e841,0,2,0,0,1,0
7742fd51-fad2-4a59-91c5-4819bd910ffd,0,1,0,0,0,0
779f6365-e408-405f-ba8a-36e49892e5e9,1,6,0,1,0,2
77a3f324-64ca-4412-aa6e-dc20facb4709,0,13,6,0,1,1
77d18bf4-1d3a-4351-8458-7b3ff66ab4a4,0,36,1,2,12,18
77dec1ac-1cdf-4804-a1bb-b5c92377d67e,0,1,0,0,0,0
78087277-85d0-45bf-939c-632f3679fbe6,0,9,0,0,0,8
78ce71eb-cd60-4b45-9e6d-bf6a1e9dd510,0,3,0,1,0,1
79334af9-d2a9-4b47-88c0-f734a82b3ac1,3,27,3,0,12,3
7a253839-b85a-406f-9e0a-1f33492b9b82,18,46,10,31,0,6
7a387ee0-a798-4f0f-bca2-0c10bbc475ea,0,8,0,0,2,0
7a4f764e-f28b-4065-9db3-8c0c41f7300d,0,1,0,0,0,0
7b7f9528-cdbe-4c92-bf07-a857dc7c2f82,3,52,8,4,9,27
7bb703a6-8bbb-4cc6-9729-1143a381a8a7,0,11,1,1,1,4
7bc9925c-9ac7-45a7-bbe7-7708d65a5e78,0,1,0,0,0,1
7c4cbe7b-666d-47e4-8811-475cc0682c5d,0,6,0,0,0,5
7c931c03-5833-440a-bc12-8c9eeea1fa1f,0,2,0,2,0,0
7cba6bba-0ea0-4205-99c0-0d68b1ddd495,33,100,12,8,25,54
7d361300-d203-47bd-b306-d86352f5a841,0,16,3,9,0,1
7d6e1319-a8e3-4913-b8ff-444d09247cef,11,509,47,10,134,64
7d953f0f-b3e5-4e82-af2a-61283c97417a,0,10,1,1,0,1
7d97cee5-ba0f-4f2e-b3e4-464796bad05a,0,1,0,0,0,0
7d9e9cb5-7aec-47b3-9806-1cec6fdd87c7,0,1,0,0,0,0
7deebd35-65c7-4eed-b66c-6b9321666493,2,2,0,2,0,0
7eab3d5d-5bff-41c1-adf3-01188a943b1f,2,36,0,0,0,27
7f67e5e1-cb57-46fd-82df-e8edc898255d,0,23,0,16,0,1
7f76d8f4-6f1a-4241-be3f-2e08dc82c08f,0,5,0,3,0,0
7fc1ae38-5809-4866-aaf3-688c0538d67e,0,8,0,0,3,1
7fe8d1c4-a510-4d39-969e-5f9785accb77,0,21,1,0,0,2
802fa476-2f64-4de0-87dd-b12ac91039f3,10,54,3,7,0,35
814d854d-20e4-4a12-90d6-1fb41c7f0bf2,6,39,4,0,10,25
819e91fd-9989-482d-88cb-47615c9c7a34,1,2,0,0,0,0
81beef99-df0f-427e-ad8a-a641cb604167,37,61,1,0,0,34
8204c7ed-2881-42c4-a088-1e3e3a45d9b6,15,15,7,14,1,0
8233eb75-3b40-4a87-9272-46fed746243b,7,8,0,0,7,0
8251f25f-cdbe-4465-bf25-216a9f0daa53,5,67,4,17,7,5
8296e6f6-73c7-4eb6-ae81-cf54a9256b8c,2,7,0,0,0,3
82d26858-6bfb-4c99-ae84-b26b2cd8a3ad,12,48,9,42,0,0
82dd8982-f7ff-457b-85f6-f1af38a45364,0,5,0,0,3,1
82fb5786-1d5a-4cdf-a5a3-b6d24815dc7e,0,5,0,2,0,0
830f0f35-31c8-4905-8596-a66ebbb3d689,3,186,0,11,11,151
83547540-3ae3-4235-a23a-6a621bc235b7,0,2,1,0,0,0
836c0faf-e7ad-4df7-9ab2-3a8587850357,3,11,1,0,0,1
8532a8ea-3c50-4637-b180-167a3312cb72,8,45,9,37,0,0
856c91cf-ccb2-4ba7-85cf-a78d7b6c52f2,6,19,8,2,0,7
859d18a2-7a13-4a56-b7fb-f7c06b190442,1,1,0,1,0,0
863e7127-a3f5-4c60-9b29-7092ca903170,4,83,8,21,2,18
863f4211-93fe-488a-a315-a5478305d8bd,0,6,0,6,0,0
86949b1c-2563-477f-a5e3-6fd9969aeff9,0,9,1,6,0,1
86ce4145-f482-4594-95ae-f076f89b29c4,0,3,0,2,0,0
8768cdbc-e818-45e4-ac2e-f9f15d96fe75,1,19,2,3,0,14
885da417-95f8-4c0d-a420-d11bf7fab33a,1,1,0,0,0,1
8868dabe-1416-4bc9-966f-468703c0182b,0,1,0,0,0,0
8903810f-622a-4d35-97b4-49137ab5490d,3,3,0,1,0,0
8990b023-2c33-43a2-8bf3-e8b71c375c87,0,17,8,1,0,11
89ad7267-b9a5-43c6-ae71-61e9b9e0f3f9,7,154,14,8,12,119
89c1ab92-d6ed-4caa-a5d8-8a012f9d800b,0,1,1,0,0,0
89c85ec6-94e4-4d62-ae91-89f88176601c,9,128,13,6,0,78
89d20b6a-980b-4d18-b669-36457d6d7038,0,1,0,0,0,0
8a448a52-7518-4d62-8634-e9e6771d64b4,2,58,5,15,8,30
8a4d8d70-e457-4c5f-b27d-16dc6d1bbece,0,6,0,0,0,4
8a89114d-cc84-4c36-95bd-d948e9d51a35,0,3,0,1,0,0
8ace9cd8-d9c9-4a60-ae2c-7e4bb08cf595,0,52,6,3,12,33
8b2f965e-4ec3-43c0-9655-92cc12d068b6,10,185,39,13,6,0
8b759d48-331e-4706-8047-4eb04f7960d6,0,19,2,0,1,10
8b7cd199-6748-48c7-9e28-c6f811347255,0,5,1,0,0,0
8bbdefb9-2cbc-4a15-8811-442af406a431,0,1,0,1,0,0
8bbecf24-bf31-4e55-8f9c-a3f0211f94ef,3,11,0,0,0,9
8bd6ada4-4880-47fc-b0b1-28af8c5150e1,3,69,4,14,6,26
8c381d32-5197-41e4-a6f0-145de10db171,47,111,7,0,2,95
8c45e8e2-baec-4ba0-9365-63b5087168ee,3,64,0,1,32,3
8c903cf9-2c48-4d4b-bcc7-2cb6a90f7bb7,0,13,0,0,0,9
8d3d651c-7b68-4d68-ae83-c31f980d221f,3,132,9,0,3,100
8d56cbc7-ea7d-4f34-8340-95f1bea45e98,0,13,1,3,8,1
8d598ad2-3155-41e3-8db9-508ab9a6950d,18,67,0,3,0,54
8e02b57c-96dd-459a-a6e4-a58a7138f2d1,0,3,1,0,0,0
8e3466dd-c41e-4ddd-90a4-94dce4f55d2f,1,57,0,57,0,2
8e3a3788-87ee-4c01-b54e-f0e998d3b8e4,35,236,10,0,12,188
8e58d691-f870-4797-88f4-7a5dd0feb273,0,3,0,2,0,0
8e655755-c902-4bcd-9035-826daed5a619,0,19,0,2,5,10
8e85d54c-6acf-4da7-abc4-02f0b28ff1f1,0,10,0,0,0,1
8e86e891-daff-4960-b689-de0d19ded12e,9,103,5,0,7,64
8f4bf9a5-c539-4e13-909a-cc391bb5f7dd,1,461,32,17,6,402
8f8126ea-489a-4695-882a-05dd35c07f0e,5,142,10,2,92,39
8fb95c03-495b-4f61-b8ee-8fe405552745,0,5,0,2,0,1
90b8bc4f-db5e-40b9-9ba8-30667fa08e50,11,64,3,10,23,19
9147cd0c-a10b-4997-90a3-efdf084dbebc,15,61,9,35,0,11
91578378-40d3-4552-b03d-0b919a33d7c0,30,149,17,91,15,12
91a26a68-f23e-4e49-9b31-ae1cc481c4b6,0,33,5,24,0,0
923414d6-3b2e-4004-83b4-83423a685c24,7,46,2,4,19,1
927c3fba-94e1-4f1a-99af-37021bb922f6,0,1,0,0,0,0
932d9c8d-5a08-4847-a3df-a65f8d1fbb47,0,45,0,4,32,5
9336f87a-4314-49ee-bf2d-8036136d081f,0,17,0,1,9,0
93956a85-93d4-44c9-88ad-cdacf6f2f7b7,21,252,73,135,36,8
9421eea0-52c6-43a7-8e40-871cf6bc9858,0,9,2,3,1,0
945cd872-e22f-49e2-bb9b-d2293224bc06,0,10,1,8,0,0
945f66c4-1c6a-4a9f-911c-f37f7b46ebb4,3,23,5,4,1,17
947d89c9-7c46-4e4c-99a5-ab8207d9be47,58,294,26,6,0,251
9503777e-7a80-44ae-bce7-b8e479a4de02,9,406,124,198,3,14
95b4855c-8de6-475d-b6c4-3fa693669f2a,0,69,22,40,4,2
95e808ab-7b01-4749-ba63-d4b9e76716e0,0,2,0,2,0,0
964df179-fb09-4901-95a8-ae661e421b01,0,27,0,25,0,0
96afee9a-7beb-41d1-8350-1b7c63907b2c,8,52,0,1,1,42
972570e1-fcc0-46a1-ab04-8cda55b54e3e,38,1682,40,16,15,1629
978cf028-7c3e-48da-86e0-3fb270da50f5,0,2,0,2,0,0
97cc2c7f-41d5-46e9-b0b2-9135d1ce234a,0,2,0,2,0,0
97eb90d6-531b-4073-953c-21eb86bb5233,4,19,0,19,0,0
97ee1a90-8c9e-404e-b020-acf2d4861cfa,0,1,0,1,0,0
983408fa-41af-449b-a6bf-caf1f290efc1,26,423,5,11,0,402
98729cc4-a53b-4d6c-b653-4483218beb17,0,2,0,0,0,1
98cf35a5-1dd1-4570-b334-3436eb02b10d,0,1,0,0,0,0
98f4c676-06ac-4578-924e-7ffa4f8848ab,0,14,0,0,1,6
99005da5-0587-4518-bdfc-fc712b12ab8e,2,2,0,1,0,0
995dccf2-c4ee-4c95-a1a2-285eae6c10bd,0,10,0,4,0,3
997368e2-ed95-4bd6-8002-d64628e9da97,0,2,0,2,0,1
99add4ed-7476-41aa-b204-48fdab0605a2,0,309,27,0,4,291
99e88012-947f-48be-854f-9a28601a2f30,0,12,0,0,0,0
9a0418a1-7590-440b-98b6-db8e32bffc41,6,6,0,1,0,0
9a3716a3-7d91-4bc2-84a1-5721e99c2faf,0,17,0,0,0,14
9a5e8a35-3220-40f2-9b71-9a1ae519750b,1,13,2,0,0,9
9a7d5000-451a-4820-9105-1850b7a17215,0,10,0,10,0,0
9a9799b5-aa19-4a45-bdcc-9f0148e151e8,0,35,6,33,0,0
9ae7e349-d3d2-4bf4-bbd3-8e8d5e47e1c2,2,38,3,3,0,34
9bc83e5b-a425-43bc-9c42-6280c8c63549,0,6,0,0,0,3
9bc99e71-0c96-4685-bdec-d27344148b41,0,26,4,5,0,1
9bcca6dd-1928-47ae-b55b-592876cedb08,3,3,0,3,0,0
9bf4a5eb-f982-469e-8b87-da6099dd0d12,0,12,0,0,1,8
9d3a0a46-b556-4294-a24f-6ccac95618d1,0,2,0,2,0,0
9d842c0e-65d8-47ca-ac3a-f1083a9fc5df,0,2,0,0,0,1
9dedb682-667e-4924-81fb-f57252b0930c,0,9,1,1,5,0
9e087fbe-58eb-4b47-b1c4-b03f1ffcc753,4,64,3,5,0,47
9e795102-2e06-4568-8a50-b3a522268f37,1,20,1,2,0,10
9e7a01b0-3096-4558-ac80-46748bfd8dcc,4,52,4,2,3,36
9ea35650-e402-4c14-866f-46c68aa48279,0,10,3,5,0,0
9eac1964-ba20-4e2d-840a-15f9363da045,0,1,0,1,0,0
9ed15846-5799-4337-a2e2-07b1d1cec66e,0,4,2,2,0,1
9ed1aee3-dd50-471d-9711-58aa6a983a7d,2,2,0,0,0,0
9f0fa1c6-b33d-45fa-a6af-488c731054b4,0,25,3,14,2,4
9f44a361-ff24-4d1c-a0a0-e128a166299e,2,18,3,0,2,3
9f4d1a67-8499-49f4-856d-93f7a02cbd18,0,1,0,0,0,0
9f6625d7-8997-40f0-ad43-e42ac0c082c6,1,6,1,0,0,1
9fa07192-2450-4855-86e6-248c25ef7dc5,0,5,1,0,0,2
a01a9249-d6d5-49d9-b911-a3a1b4e151ff,0,14,1,3,0,8
a01ac009-f1e6-4225-8c57-ef90939399e9,3,13,1,4,0,0
a0db32a9-002c-411b-9681-dfe5c9186cc7,2,23,0,2,6,1
a13ccf91-5b93-4cf9-bd76-ec4ba087f795,4,4,1,2,0,0
a1557440-0f10-4b62-88a2-68244a1cbfdc,0,2,0,0,0,0
a1ad71d4-61b9-4a40-9b59-d08fd0c60f04,0,1,0,1,1,0
a1ca89e3-f885-4207-9b00-098594c4956e,0,32,0,0,4,24
a23e71c1-7876-4dec-b47f-198a1fe3d72d,27,44,0,1,0,35
a2d10e5e-d9a3-4c59-b877-eed987cd5eab,1,1,1,1,0,0
a407a051-b580-4ea4-8a09-846ddd67acf6,0,2,0,0,0,0
a51f5f16-2ebb-435e-8248-480b847546fd,10,91,2,22,0,68
a51f7fc2-2f1b-4558-b816-7a3e41c7b16c,6,40,4,5,6,6
a542cd55-3915-445b-aa87-d0215cf6a064,10,330,183,77,0,7
a55e071d-43b6-4d75-a0df-70a8d0e41e0f,0,16,2,0,5,2
a59d7e4e-24ef-4ea4-97a9-9d6d02f099c1,6,72,0,0,17,39
a5e1c277-a3e9-49f0-b7aa-45552bf5cb92,1,1,0,0,0,1
a63c800a-9ad1-4aa1-a9b7-4e256012bcbb,7,7,1,2,0,0
a6486de4-0fae-459f-b95a-76772e5d0da5,2,18,2,7,2,3
a6abf772-0040-4082-8eb2-5796adae2032,42,82,8,36,10,23
a6ba7e8f-31ab-493b-819c-7ddc30c9ac5d,0,26,8,9,3,1
a7be3163-a800-409c-9d41-d640faf3ad89,5,8,0,0,0,5
a7cf0c55-9597-4505-a91c-5ba45381f199,2,21,5,3,4,10
a7de43ba-5a01-419a-863c-630c5b91aeed,0,2,0,0,0,0
a7ee57b1-8828-4ff5-8bd0-6a547a2c34a0,0,39,3,4,11,26
a8026912-fc0d-49ae-b32e-020a6a620c1d,0,10,0,0,0,0
a814fa2e-cd97-4521-ad46-fd4590ed28ff,5,73,11,25,14,0
a880f300-2ae0-4352-af10-4cf743f24356,0,11,0,0,4,1
a8a6e64a-6d07-4a55-bb68-294ec5f7208f,16,278,110,11,4,147
a8aff52d-23d0-4dec-b237-3cbf57264606,1,51,2,1,11,34
a8bba853-3a32-4f8b-9b60-a256476d9ffa,0,35,7,0,21,3
a8cca09d-8829-4b02-afeb-f67a09242b9d,13,14,1,14,0,1
a9dd3e7e-1b4f-4de4-b13a-d5b5665770cf,0,5,0,0,5,0
a9f90f26-ada6-4019-83e6-52a164dfcd3a,15,87,14,3,3,62
aa13c48a-30e7-40e9-95ee-8a189de6683f,4,4,0,0,0,0
aa55adef-64db-4d1e-add8-3be3402466ea,0,4,0,1,2,1
aa5966b7-1688-4726-ae7b-78c6d55578b9,2,7,2,1,0,0
aa818f9b-1be2-4649-9270-e68642988e67,0,22,1,2,0,6
ab064d4e-59a5-4960-8a62-f50dc90db0b0,1,34,7,4,10,0
ab4bde39-ac36-4423-86e5-7166111e5062,24,259,7,2,13,218
abdd1e94-0fbe-4a03-a272-c30f0db9eb12,0,7,0,7,0,0
abe780c3-a526-45e4-9ed7-59e847f5519b,26,116,16,55,15,33
ac3c545d-967d-456e-b942-a378044f643d,3,14,2,6,0,0
aca376b6-aba7-4435-b42d-62fbef22e631,9,104,6,5,4,90
ad21cdd5-1f61-497c-8890-b67a820f095e,14,154,5,6,5,110
ad42a188-21f8-4ae3-ad6f-c0af0a7935a0,6,90,2,0,11,77
ada34ea1-feda-4b7e-b135-f47170fdd4de,1,122,2,0,6,108
adc5a108-fb37-40cf-bf86-c908ca33d744,0,3,0,0,0,0
adc703ad-1dd2-4ba4-a949-9f102a97a9a4,0,12,0,2,5,1
ae2e8085-c667-4cce-b4bd-54dbeae5baff,0,2,0,1,0,0
ae985cdb-0bba-4a07-a07d-a6abc9657645,0,6,0,1,0,0
aee24878-5d8a-44e0-a7b5-2924277a45ee,2,12,0,1,1,3
af049a82-f556-47ac-8b70-1f8082b65b40,0,1,0,0,0,0
af2af71f-2e42-47a7-9691-3f0f7ec070cd,3,23,0,0,1,18
af5a93c8-84c0-4d6a-a844-d7f241ecb770,0,1,0,1,0,0
af9063c8-ce78-4ac1-b50c-1f1e1e6990d6,0,3,0,2,0,0
af9f4952-acc4-4125-98d5-212e4675d7b3,6,8,0,0,1,5
afc71a32-7d23-4be3-957a-7771910e6d27,0,20,0,3,7,7
b11bef37-bf0d-4a39-9d44-dfeeb2ba2e04,0,3,1,0,0,1
b157bb2d-3392-4557-a807-5066c9ee98c8,25,106,10,5,9,76
b227ae29-752a-4a9c-b9cb-1eefc1d3a562,0,47,7,12,0,1
b22f5891-3dd9-4c03-ae19-055b4b7a5679,42,524,12,11,4,500
b2e49614-b5b9-447d-9b12-b8e2d9fce7a9,0,10,1,1,8,0
b2f94aaa-f21a-4878-86e9-29c7c44bef62,2,2,0,2,0,0
b37fa9d9-94af-40a9-9d8b-c5875016338c,15,84,7,34,19,14
b38bb239-4413-4ff8-987f-c9ac3ef1c26f,0,60,2,49,9,1
b480a99b-92f1-42ba-8702-ad8784903914,0,4,1,4,0,0
b4e69949-b9ab-482e-8a98-aa27d4629956,0,17,0,0,0,9
b5218210-a41b-4422-850e-228bcc5f01f8,0,2,0,0,0,0
b559e002-843f-4991-ae6f-13cc15b02753,1,23,3,1,0,16
b5bbdd63-36ab-449d-a1bf-8bd45821a454,0,59,36,18,0,0
b5e2afb8-b184-4857-bb66-2d379cca9db1,22,378,6,0,21,334
b62bd7eb-8bcb-4bc0-85f8-f17edf03fc99,0,3,0,2,0,1
b64c51c3-6158-43c2-8863-63424b6fd547,0,1,1,0,0,0
b6a281d6-fced-4958-a0ed-f158161ef634,2,7,0,2,0,0
b77b9b1e-a664-4632-8839-c39bc9e06f3f,0,56,2,39,2,7
b7c09a81-6bb1-40ae-8762-d27dddb92984,14,178,13,12,24,120
b7d8f9bc-ea8c-420c-a4d9-e5b769e6d798,0,1,0,0,0,1
b82c0dce-2e4f-4cd8-b79d-e751ecb36d5a,0,1,0,0,0,0
b9676b91-295d-4722-9974-b26545496baa,3,147,11,1,13,117
b9953c7b-77d9-4f8c-8881-00eaea47be43,0,1,0,0,0,0
b9b15929-7d27-45ce-82e6-3639b1f320e2,0,1,0,0,0,0
ba07b4c4-78d7-4cd1-b626-765a3ea6de55,0,4,1,4,0,0
ba8635b5-7655-49f7-bd6c-115601a4c7b4,0,24,1,1,0,10
baa2c092-045f-480a-82a6-b0c4ea7e9355,0,3,0,0,0,0
bad40fed-8bfe-4226-8540-af90a410fa46,0,16,1,1,7,8
bb0c4e3f-db71-4a37-a437-9e3a64c797ec,0,6,0,5,0,0
bb61afb5-2359-4547-bfb7-082baa5ae3e8,0,5,2,3,0,0
bbd5d559-34d5-48ab-b5cc-fd0580e77a2d,15,235,21,0,44,147
bbfa8fbf-ec5d-4d98-92da-855fdc9f4a89,22,34,3,27,2,2
bc793847-5085-47df-aae3-ce9a502c81de,2,21,2,3,9,2
bc7e8824-c973-4607-947c-4228c5cab91e,0,7,3,4,0,0
bcb8cea5-306e-4fdd-8bb1-d71660651470,5,85,1,16,0,61
bcd88888-6a91-4dd2-a15b-ac9d68544469,8,47,2,1,2,33
bd9483f9-1679-4664-bd3d-51a954e361c8,22,123,55,20,0,25
bdecf6fc-18db-403a-a347-63fe2777a08f,16,229,22,9,3,171
be05bc5b-6cc0-4cef-b15b-d46d5288dda3,0,9,0,0,0,0
be076489-f6e1-46b7-bf44-9ea1ed504281,0,2,0,0,0,2
bf24a78c-8c49-44e8-a6d7-ba1174881a9f,0,29,0,1,27,6
bf443fdc-326a-4315-8915-32c903d8742a,3,60,15,0,2,49
bfd9e4a8-17b3-4a9c-a52c-3aca63956ca3,11,107,21,10,26,4
c03f6a69-e619-4a28-ba8f-d3e47604336b,13,44,3,4,12,19
c078a472-8915-4dd0-a221-54d16e4ee07c,0,10,0,6,0,0
c0dc6f04-cb8d-475b-aa19-3e3b9d6ac447,0,95,5,11,5,76
c1044b76-4a5d-4280-bf0e-e9ada7cd192b,2,23,0,3,0,19
c132962c-fad8-4c10-8d2d-75f713b66577,6,322,35,52,17,77
c1354f80-9ab1-4e77-b69f-af5750d978ac,0,8,0,0,0,1
c16dccde-7657-4cfa-b35a-ff443a3527e2,0,1,0,0,0,0
c19b6d09-459f-4c13-acac-c2b0e22571c4,21,21,7,7,2,6
c22cf78d-af87-49c7-9fb9-4b05d9980547,0,6,0,1,4,0
c3f63a5e-1421-4cdf-8c6c-111e50bc2820,9,101,8,0,10,79
c4b655d2-9c17-4890-9ad1-d7eb2c3ceab1,0,34,11,9,0,6
